Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"1.8.2025, 09:38:20",22.47,51.48,47.47,52.92,0.52,0,0,0
"1.8.2025, 09:38:24",22.48,51.77,47.58,52.92,0.52,0,0,0
"1.8.2025, 09:38:28",22.48,52.15,47.64,52.88,0.53,0,0,0
"1.8.2025, 09:38:32",22.49,52.1,47.75,52.87,0.52,0,0,0
"1.8.2025, 09:38:36",22.49,52.46,47.76,52.89,0.53,0,0,0
"1.8.2025, 09:38:40",22.5,52.3,47.78,52.84,0.53,0,0,0
"1.8.2025, 09:38:44",22.5,52.35,47.77,52.86,0.53,0,0,0
"1.8.2025, 09:38:48",22.5,52.88,47.82,52.88,0.53,0,0,0
"1.8.2025, 09:38:52",22.5,53.12,47.93,52.87,0.54,0,0,0
"1.8.2025, 09:38:56",22.51,52.22,48.03,52.84,0.53,0,0,0
"1.8.2025, 09:39:00",22.51,52.42,48.13,52.87,0.53,0,0,0
"1.8.2025, 09:39:04",22.51,52.32,48.22,52.84,0.53,0,0,0
"1.8.2025, 09:39:08",22.51,52.22,48.28,52.86,0.53,0,0,0
"1.8.2025, 09:39:12",22.52,52.56,48.31,52.85,0.53,0,0,0
"1.8.2025, 09:39:16",22.52,52.48,48.41,52.84,0.53,0,0,0
"1.8.2025, 09:39:20",22.52,52.64,48.44,52.86,0.53,0,0,0
"1.8.2025, 09:39:24",22.53,52.52,48.48,52.82,0.53,0,0,0
"1.8.2025, 09:39:28",22.52,52.36,48.56,52.83,0.53,0,0,0
"1.8.2025, 09:39:32",22.52,52.87,48.61,52.83,0.53,0,0,0
"1.8.2025, 09:39:36",22.52,52.61,48.63,52.8,0.53,0,0,0
"1.8.2025, 09:39:40",22.53,52.5,48.61,52.82,0.53,0,0,0
"1.8.2025, 09:39:44",22.53,52.23,48.68,52.82,0.53,0,0,0
"1.8.2025, 09:39:48",22.53,52.31,48.63,52.81,0.53,0,0,0
"1.8.2025, 09:39:52",22.53,52.2,48.61,52.8,0.53,0,0,0
"1.8.2025, 09:39:56",22.53,52.98,48.63,52.81,0.54,0,0,0
"1.8.2025, 09:40:00",22.53,52.59,48.56,52.78,0.53,0,0,0
"1.8.2025, 09:40:04",22.54,52.16,48.57,52.76,0.53,0,0,0
"1.8.2025, 09:40:08",22.53,52.1,48.61,52.8,0.52,0,0,0
"1.8.2025, 09:40:12",22.54,52.04,48.53,52.76,0.52,0,0,0
"1.8.2025, 09:40:16",22.54,52.01,48.55,52.77,0.52,0,0,0
"1.8.2025, 09:40:20",22.55,52.67,48.49,52.77,0.53,0,0,0
"1.8.2025, 09:40:24",22.55,52.59,48.44,52.76,0.53,0,0,0
"1.8.2025, 09:40:28",22.55,52.76,48.43,52.76,0.53,0,0,0
"1.8.2025, 09:40:32",22.54,52.24,48.32,52.77,0.53,0,0,0
"1.8.2025, 09:40:36",22.55,52.29,48.35,52.74,0.53,0,0,0
"1.8.2025, 09:40:40",22.54,52.25,48.32,52.77,0.53,0,0,0
"1.8.2025, 09:40:44",22.55,52.19,48.26,52.75,0.53,0,0,0
"1.8.2025, 09:40:48",22.55,52.25,48.24,52.77,0.53,0,0,0
"1.8.2025, 09:40:53",22.55,52.69,48.13,52.74,0.53,0,0,0
"1.8.2025, 09:40:57",22.55,52.46,48.05,52.75,0.53,0,0,0
"1.8.2025, 09:41:01",22.54,52.37,48,52.76,0.53,0,0,0
"1.8.2025, 09:41:05",22.55,52.38,47.91,52.73,0.53,0,0,0
"1.8.2025, 09:41:09",22.55,52.5,47.84,52.73,0.53,0,0,0
"1.8.2025, 09:41:13",22.55,52.55,47.81,52.73,0.53,0,0,0
"1.8.2025, 09:41:17",22.55,52.58,47.79,52.72,0.53,0,0,0
"1.8.2025, 09:41:21",22.55,52.36,47.76,52.77,0.53,0,0,0
"1.8.2025, 09:41:25",22.55,52.14,47.79,52.77,0.52,0,0,0
"1.8.2025, 09:41:29",22.54,52.46,47.85,52.76,0.53,0,0,0
"1.8.2025, 09:41:33",22.55,52.17,47.78,52.74,0.53,0,0,0
"1.8.2025, 09:41:37",22.55,52.4,47.77,52.74,0.53,0,0,0
"1.8.2025, 09:41:41",22.54,52.33,47.71,52.75,0.53,0,0,0
"1.8.2025, 09:41:45",22.54,52.65,47.7,52.75,0.53,0,0,0
"1.8.2025, 09:41:49",22.55,52.5,47.7,52.74,0.53,0,0,0
"1.8.2025, 09:41:53",22.55,52.48,47.67,52.72,0.53,0,0,0
"1.8.2025, 09:41:57",22.54,52.52,47.66,52.75,0.53,0,0,0
"1.8.2025, 09:42:01",22.54,52.19,47.68,52.73,0.53,0,0,0
"1.8.2025, 09:42:05",22.54,52.2,47.64,52.73,0.53,0,0,0
"1.8.2025, 09:42:09",22.54,52.01,47.62,52.72,0.52,0,0,0
"1.8.2025, 09:42:13",22.54,52.16,47.72,52.72,0.53,0,0,0
"1.8.2025, 09:42:17",22.53,52.42,47.72,52.77,0.53,0,0,0
"1.8.2025, 09:42:21",22.54,52.19,47.8,52.74,0.53,0,0,0
"1.8.2025, 09:42:25",22.53,52.06,47.98,52.73,0.52,0,0,0
"1.8.2025, 09:42:29",22.54,52.14,48.08,52.7,0.52,0,0,0
"1.8.2025, 09:42:33",22.53,52.22,48.07,52.75,0.53,0,0,0
"1.8.2025, 09:42:37",22.53,52.25,48.15,52.75,0.53,0,0,0
"1.8.2025, 09:42:41",22.52,52.36,48.18,52.75,0.53,0,0,0
"1.8.2025, 09:42:45",22.53,52.13,48.21,52.74,0.52,0,0,0
"1.8.2025, 09:42:49",22.52,52.43,48.19,52.79,0.53,0,0,0
"1.8.2025, 09:42:53",22.53,52.27,48.49,52.73,0.53,0,0,0
"1.8.2025, 09:42:57",22.53,52.22,48.6,52.75,0.53,0,0,0
"1.8.2025, 09:43:01",22.52,52.11,48.59,52.77,0.52,0,0,0
"1.8.2025, 09:43:05",22.52,52.02,48.58,52.77,0.52,0,0,0
"1.8.2025, 09:43:09",22.52,52.22,48.6,52.77,0.53,0,0,0
"1.8.2025, 09:43:13",22.51,52.05,48.51,52.76,0.52,0,0,0
"1.8.2025, 09:43:17",22.52,52.04,48.47,52.76,0.52,0,0,0
"1.8.2025, 09:43:21",22.52,51.87,48.43,52.73,0.52,0,0,0
"1.8.2025, 09:43:25",22.52,52.05,48.36,52.75,0.52,0,0,0
"1.8.2025, 09:43:29",22.51,52.07,48.21,52.77,0.52,0,0,0
"1.8.2025, 09:43:33",22.5,51.9,48.21,52.78,0.52,0,0,0
"1.8.2025, 09:43:37",22.51,51.93,48.23,52.78,0.52,0,0,0
"1.8.2025, 09:43:41",22.51,52.37,48.29,52.77,0.53,0,0,0
"1.8.2025, 09:43:45",22.5,52.27,48.24,52.8,0.53,0,0,0
"1.8.2025, 09:43:49",22.5,52.21,48.24,52.79,0.53,0,0,0
"1.8.2025, 09:43:53",22.5,52.21,48.19,52.78,0.53,0,0,0
"1.8.2025, 09:43:57",22.5,52.33,48.1,52.78,0.53,0,0,0
"1.8.2025, 09:44:01",22.5,52.49,48.01,52.77,0.53,0,0,0
"1.8.2025, 09:44:05",22.49,52.08,47.97,52.8,0.52,0,0,0
"1.8.2025, 09:44:09",22.49,51.87,47.91,52.81,0.52,0,0,0
"1.8.2025, 09:44:13",22.49,51.96,47.71,52.8,0.52,0,0,0
"1.8.2025, 09:44:17",22.49,52.07,47.55,52.79,0.52,0,0,0
"1.8.2025, 09:44:21",22.49,51.94,47.41,52.79,0.52,0,0,0
"1.8.2025, 09:44:25",22.49,52.33,47.15,52.78,0.53,0,0,0
"1.8.2025, 09:44:29",22.48,52.02,47.04,52.8,0.52,0,0,0
"1.8.2025, 09:44:33",22.49,52.16,47.04,52.8,0.53,0,0,0
"1.8.2025, 09:44:37",22.49,52.88,46.86,52.78,0.53,0,0,0
"1.8.2025, 09:44:41",22.49,52.41,46.81,52.79,0.53,0,0,0
"1.8.2025, 09:44:45",22.48,52.52,46.73,52.79,0.53,0,0,0
"1.8.2025, 09:44:49",22.48,52.53,46.6,52.81,0.53,0,0,0
"1.8.2025, 09:44:53",22.48,52.37,46.31,52.83,0.53,0,0,0
"1.8.2025, 09:44:57",22.48,52.19,46.24,52.82,0.53,0,0,0
"1.8.2025, 09:45:01",22.48,52.38,46.15,52.8,0.53,0,0,0
